name,city,address,rating,reviews_count,cuisine,price_range,tripadvisor_url
(6 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d12878388-Reviews-Gulf_Royal_Chinese_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(71 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d4353601-Reviews-Starbucks-Hawalli_Hawalli_Governorate.html#REVIEWS
(15 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d8311245-Reviews-Cafe_Bazza_Mohallab-Hawalli_Hawalli_Governorate.html#REVIEWS
(9 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d12705576-Reviews-BurgerFi-Hawalli_Hawalli_Governorate.html#REVIEWS
(10 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d13335516-Reviews-Arabiata-Hawalli_Hawalli_Governorate.html#REVIEWS
(5 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d21396779-Reviews-Konafa_Habiba-Hawalli_Hawalli_Governorate.html#REVIEWS
(6 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d12919348-Reviews-Tabakh_AL_Freej_Arabic_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(0 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d23128852-Reviews-Shabab_Al_Mubarak_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d23273676-Reviews-The_pizzeria-Hawalli_Hawalli_Governorate.html#REVIEWS
(2 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d21362134-Reviews-Canary_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(4 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d14182783-Reviews-Manaeesh_Am_Darweesh-Hawalli_Hawalli_Governorate.html#REVIEWS
(48 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d807298-Reviews-Burger_King-Hawalli_Hawalli_Governorate.html#REVIEWS
(5 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d7893499-Reviews-Sukai_Resturant-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d23379373-Reviews-Kofteci_Pasha-Hawalli_Hawalli_Governorate.html#REVIEWS
(16 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d8846022-Reviews-McDonald_s-Hawalli_Hawalli_Governorate.html#REVIEWS
(5 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d9557353-Reviews-Tabkh_Al_Freg-Hawalli_Hawalli_Governorate.html#REVIEWS
(6 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d11668676-Reviews-Pastamania-Hawalli_Hawalli_Governorate.html#REVIEWS
(7 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d7989850-Reviews-Torero-Hawalli_Hawalli_Governorate.html#REVIEWS
(2 reviews),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d14112015-Reviews-Yaki_Japanese_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d17377784-Reviews-Serve_Bakery-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d21375966-Reviews-Kunafa_Nafeeseh-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d21375647-Reviews-Caldo_Shuhada-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d23137898-Reviews-Al_Jedawi_Seafood_Restaurant-Hawalli_Hawalli_Governorate.html#REVIEWS
(1 review),Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d21356402-Reviews-Karak_Station_Jaberia-Hawalli_Hawalli_Governorate.html#REVIEWS
AL Tibawi Sweets & Rest. CO,Hawalli,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g667212-d7708832-Reviews-AL_Tibawi_Sweets_Rest_CO-Hawalli_Hawalli_Governorate.html
"(1,586 reviews)",Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d1625581-Reviews-Teatro_Restaurant-Fahaheel.html#REVIEWS
(259 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d21375994-Reviews-Wahaj_Restaurant-Fahaheel.html#REVIEWS
"(1,066 reviews)",Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d6123234-Reviews-Palm_Court_Terrace-Fahaheel.html#REVIEWS
(197 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d16658157-Reviews-Lobby_Lounge-Fahaheel.html#REVIEWS
(62 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d7793975-Reviews-Canary_Restaurant-Fahaheel.html#REVIEWS
(77 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d2701010-Reviews-Saravana_Bhavan-Fahaheel.html#REVIEWS
(50 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d3815677-Reviews-Mughal_Mahal_Fahaheel-Fahaheel.html#REVIEWS
(2 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d12705479-Reviews-Library_Lounge-Fahaheel.html#REVIEWS
(1 review),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d7053673-Reviews-Ebi_Japanese_Restaurant-Fahaheel.html#REVIEWS
(25 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d7910558-Reviews-Udupi_International_Hotel-Fahaheel.html#REVIEWS
(99 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d4326643-Reviews-Thakkara_Restaurant-Fahaheel.html#REVIEWS
(14 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d5615470-Reviews-Khan_Baba-Fahaheel.html#REVIEWS
(11 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d20042795-Reviews-P_F_Chang_s-Fahaheel.html#REVIEWS
(7 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d23111912-Reviews-Osmanli_1453_Resturant-Fahaheel.html#REVIEWS
(37 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d2530955-Reviews-Mijana-Fahaheel.html#REVIEWS
(845 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d6124565-Reviews-Song_Bird_Cafe_at_Hilton_Kuwait_Resort-Fahaheel.html#REVIEWS
(3 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d11844139-Reviews-Kohinoor_Restaurant-Fahaheel.html#REVIEWS
(7 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d12339107-Reviews-Kerala_Express-Fahaheel.html#REVIEWS
(7 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d12705469-Reviews-Failaka_Restaurant-Fahaheel.html#REVIEWS
(4 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d24077051-Reviews-Leila_Min_Lebnen-Fahaheel.html#REVIEWS
(6 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d8660042-Reviews-Gokul_Deluxe_Restaurant-Fahaheel.html#REVIEWS
(5 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d14204053-Reviews-Chef_Naushad_s_Signature_Restaurant-Fahaheel.html#REVIEWS
(1 review),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d24075416-Reviews-Kateh_al_kout-Fahaheel.html#REVIEWS
(9 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d15099365-Reviews-Fol_O_Yasmine-Fahaheel.html#REVIEWS
(2 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d23739449-Reviews-Pistachio_Cafe-Fahaheel.html#REVIEWS
(5 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d12605226-Reviews-Seyidoglu_Restaurant-Fahaheel.html#REVIEWS
(1 review),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d21409923-Reviews-Copper_Chimney-Fahaheel.html#REVIEWS
(1 review),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d25355378-Reviews-Super_Sonic-Fahaheel.html#REVIEWS
(0 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d25291565-Reviews-T_Grill-Fahaheel.html#REVIEWS
(3 reviews),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d11726455-Reviews-Gate_Lounge-Fahaheel.html#REVIEWS
(1 review),Fahaheel,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g612471-d21360475-Reviews-Mcdonald_s-Fahaheel.html#REVIEWS
(1 review),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d34093263-Reviews-BF_BRD_Kuwait-Sharq_Kuwait_City.html#REVIEWS
(1 review),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d34059873-Reviews-Hamour_Sharq-Sharq_Kuwait_City.html#REVIEWS
(1 review),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d21432824-Reviews-Mcdonald_s-Sharq_Kuwait_City.html#REVIEWS
(1 review),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d33679522-Reviews-Go_Greek_Yogurt-Sharq_Kuwait_City.html#REVIEWS
(0 reviews),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d28040203-Reviews-Papa_Johns_Pizza-Sharq_Kuwait_City.html#REVIEWS
(0 reviews),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d20913196-Reviews-Elevation_Burger-Sharq_Kuwait_City.html#REVIEWS
(0 reviews),Sharq,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g20913489-d23565066-Reviews-Cowboy_Steakhouse-Sharq_Kuwait_City.html#REVIEWS
(58 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d1575578-Reviews-Oriental_Cusine-Dasman.html#REVIEWS
(4 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d8845656-Reviews-The_Square_Cafe_Restaurant-Dasman.html#REVIEWS
(13 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d6751079-Reviews-Versus_Versace_Caffe-Dasman.html#REVIEWS
(6 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d8845655-Reviews-Downtown_Reataurant-Dasman.html#REVIEWS
(0 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d32900093-Reviews-Shawy_Restaurant-Dasman.html#REVIEWS
(3 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d23125882-Reviews-McDonalds_Corniche_New-Dasman.html#REVIEWS
(3 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d8845658-Reviews-Fallah_Kuwaiti_Restaurant-Dasman.html#REVIEWS
(0 reviews),Dasman,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298256-d23027056-Reviews-Giovanni_Restaurant_Dasman_Complex-Dasman.html#REVIEWS
(568 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d12218847-Reviews-AL_Ahmadi_International_Restaurant-Farwaniya.html#REVIEWS
(701 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d2054257-Reviews-Al_Noukhaza_Seafood_Restaurant-Farwaniya.html#REVIEWS
(434 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d12242578-Reviews-Ayam_Zaman_Crowne_Plaza_Hotel-Farwaniya.html#REVIEWS
(25 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d5519469-Reviews-Saket_ajeeb_restaurant-Farwaniya.html#REVIEWS
(17 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d2700695-Reviews-Anjappar_Chettinad_Indian_Restaurant-Farwaniya.html#REVIEWS
(39 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d7281511-Reviews-Cioccolati_Italiani_The_Avenues-Farwaniya.html#REVIEWS
(6 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d5768590-Reviews-Zephere_Restaurant-Farwaniya.html#REVIEWS
(12 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d21278654-Reviews-Princi-Farwaniya.html#REVIEWS
(27 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d10383803-Reviews-Paul_Bakery_Restaurant-Farwaniya.html#REVIEWS
(30 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d7094741-Reviews-Sabah_We_Masa_Lebanese_Restaurant-Farwaniya.html#REVIEWS
(43 reviews),Farwaniya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g298257-d2570052-Reviews-Caribou_Cafe-Farwaniya.html#REVIEWS
